Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD
2019-08-15 10:00:00,201.05,133.0,45.77,1753.5,,283.8,,22.88,1.1149,1518.4368,28.57,143.2
2019-08-15 11:00:00,200.02,132.72,45.25,1744.62,,282.8,,23.47,1.1153,1520.16,28.62,143.36
2019-08-15 12:00:00,203.5,134.49,45.82,1779.19,,285.7,,22.15,1.1149,1514.8362,28.45,142.85
2019-08-15 13:00:00,204.3,134.96,46.17,1780.55,,285.68,,21.63,1.1141,1511.16,28.35,142.55
2019-08-15 14:00:00,203.55,133.77,45.975,1773.8158,195.95,285.15,2853.02,21.83,1.111,1514.8204,28.41,142.87
2019-08-15 15:00:00,202.08,133.12,45.86,1778.0899,194.83,284.64,2847.31,21.7,1.1107,1518.5125,28.56,143.24
2019-08-15 16:00:00,202.16,133.67,45.965,1778.2,195.81,284.91,2849.99,21.34,1.1103,1519.1147,28.545,143.28
2019-08-15 17:00:00,202.16,133.5511,45.7868,1775.836,196.2,284.52,2846.41,21.62,1.1097,1520.2964,28.61,143.4
2019-08-15 18:00:00,200.21,132.67,45.49,1764.71,193.9,282.68,2827.83,22.87,1.1112,1523.6244,28.69,143.71
2019-08-15 19:00:00,200.71,133.43,45.7446,1771.5,195.16,284.16,2842.8,21.78,1.1107,1522.5916,28.785,143.62
2019-08-15 20:00:00,201.73,133.691,45.69,1775.8085,196.14,284.69,2847.21,21.27,1.1112,1523.06,28.75,143.69
2019-08-15 21:00:00,201.9001,133.85,46.12,1777.0,196.18,285.03,2847.6,21.18,1.1105,1522.8,28.78,143.65
2019-08-15 22:00:00,202.15,133.9,46.06,1777.84,,284.87,,,1.1104,1523.2,28.78,143.62
2019-08-15 23:00:00,202.5,134.04,46.21,1779.0,,285.41,,,1.1109,1522.1,28.75,143.7
2019-08-16 00:00:00,202.5,134.25,46.1,1781.0,,285.29,,,1.111,1526.31,28.83,143.95
2019-08-16 01:00:00,,,,,,,,,1.1103,1525.1476,,
2019-08-16 02:00:00,,,,,,,,,1.1098,1521.7075,,
2019-08-16 03:00:00,,,,,,,,,1.1099,1517.6735,,
2019-08-16 04:00:00,,,,,,,,,1.1101,1521.0107,,
2019-08-16 05:00:00,,,,,,,,,1.1103,1521.4,,
2019-08-16 06:00:00,,,,,,,,,1.1104,1518.95,,
2019-08-16 07:00:00,,,,,,,,,1.1101,1515.3488,,
2019-08-16 08:00:00,,,,,,,,20.25,1.1084,1515.193,,
2019-08-16 09:00:00,204.5,135.29,46.33,1801.01,,287.44,,19.71,1.1083,1510.647,,142.5
2019-08-16 10:00:00,204.51,135.38,46.33,1801.0,,287.41,,19.82,1.1083,1509.21,,142.35
2019-08-16 11:00:00,204.35,135.51,46.81,1801.25,,287.46,,19.79,1.1076,1512.363,28.36,142.69
2019-08-16 12:00:00,204.29,134.98,46.48,1795.05,,287.11,,19.79,1.1079,1513.6073,28.43,142.78
2019-08-16 13:00:00,204.0,135.0694,46.36,1794.69,,287.19,,19.78,1.1072,1509.6862,28.39,142.41
2019-08-16 14:00:00,204.72,134.92,46.26,1787.0681,197.56,286.91,2870.13,19.29,1.1074,1514.5,28.55,142.85
2019-08-16 15:00:00,206.72,136.03,46.615,1799.19,200.65,288.97,2890.28,18.51,1.1104,1504.1,28.16,141.9235
2019-08-16 16:00:00,206.0577,135.8538,46.43,1797.3905,200.59,288.645,2887.39,18.47,1.109,1509.46,28.32,142.38
2019-08-16 17:00:00,206.18,135.99,46.45,1798.41,200.11,288.68,2887.18,19.2,1.1093,1512.3,28.5,142.69
2019-08-16 18:00:00,206.8401,136.1657,46.6,1801.14,200.24,288.87,2889.44,18.81,1.1097,1514.45,28.42,142.8317
2019-08-16 19:00:00,206.1533,135.845,46.5906,1797.8,199.4,288.65,2887.12,18.89,1.1095,1513.76,28.37,142.815
2019-08-16 20:00:00,206.44,136.13,46.5,1792.47,199.39,288.87,2888.58,18.63,1.1092,1513.25,28.27,142.81
2019-08-16 21:00:00,206.78,136.05,46.4801,1792.26,199.42,289.01,2888.68,18.47,1.1088,1513.295,28.27,142.8
2019-08-16 22:00:00,206.51,136.1,46.51,1791.2,,288.87,,,1.1089,1513.75,28.29,143.09
2019-08-16 23:00:00,206.68,136.14,46.51,1791.9,,288.93,,,,,28.24,143.08
2019-08-17 00:00:00,206.45,136.14,46.55,1790.06,,288.92,,,,,28.28,142.725
2019-08-18 19:00:00,,,,,,,,,1.1093,,,
2019-08-18 20:00:00,,,,,,,,,1.1087,,,
2019-08-18 21:00:00,,,,,,,,,1.1093,,,
2019-08-18 22:00:00,,,,,,,,,1.1092,,,
2019-08-18 23:00:00,,,,,,,,,1.1095,1509.4945,,
2019-08-19 00:00:00,,,,,,,,,1.109,1509.28,,
2019-08-19 01:00:00,,,,,,,,,1.109,1509.9231,,
2019-08-19 02:00:00,,,,,,,,,1.1092,1508.3,,
2019-08-19 03:00:00,,,,,,,,,1.1091,1508.4,,
2019-08-19 04:00:00,,,,,,,,,1.109,1508.7516,,
2019-08-19 05:00:00,,,,,,,,,1.1091,1509.0195,,
2019-08-19 06:00:00,,,,,,,,,1.109,1506.91,,
2019-08-19 07:00:00,,,,,,,,,1.1094,1507.223,,
2019-08-19 08:00:00,,,,,,,,18.17,1.1102,1505.8,,
2019-08-19 09:00:00,209.1,136.94,,1809.29,,291.04,,18.17,1.1102,1501.0385,27.89,141.55
2019-08-19 10:00:00,209.23,137.5,46.99,1813.26,,291.49,,17.84,1.1099,1497.2,27.83,141.33
2019-08-19 11:00:00,209.99,137.9,47.0,1815.9,,291.81,,17.69,1.1105,1499.76,27.86,141.44
2019-08-19 12:00:00,210.43,137.88,47.15,1817.0,,292.07,,17.51,1.1101,1493.85,27.7,140.92
2019-08-19 13:00:00,210.6,137.8,47.11,1815.58,,292.17,,17.52,1.1099,1497.5,27.79,141.24
2019-08-19 14:00:00,212.1063,137.6468,47.21,1819.19,203.85,292.02,2920.66,17.42,1.1093,1496.45,27.795,141.1549
2019-08-19 15:00:00,211.93,137.7,47.13,1821.47,202.61,292.09,2921.26,17.39,1.1093,1500.5,28.18,141.55
2019-08-19 16:00:00,211.74,137.815,47.175,1823.34,202.84,292.37,2924.28,17.21,1.1094,1501.7,28.255,141.6836
2019-08-19 17:00:00,211.92,138.09,47.2567,1823.74,202.44,292.66,2926.94,16.9,1.1093,1501.7625,28.3,141.62
2019-08-19 18:00:00,211.855,138.33,47.305,1823.8899,202.04,292.65,2926.94,16.92,1.109,1498.21,28.27,141.3199
2019-08-19 19:00:00,211.0737,138.19,47.305,1818.375,202.68,292.61,2926.45,16.84,1.1082,1495.26,27.92,141.0
2019-08-19 20:00:00,210.34,138.41,47.23,1816.83,202.2,292.32,2922.93,16.66,1.1076,1495.7,27.93,141.0962
2019-08-19 21:00:00,210.45,138.38,47.04,1814.55,202.2,292.07,2923.65,16.88,1.1076,1494.9,27.91,141.04
2019-08-19 22:00:00,210.05,138.3,47.14,1816.43,,292.04,2923.65,,1.1078,1495.3,27.95,141.11
2019-08-19 23:00:00,210.25,138.21,47.25,1816.0,,292.1,,,1.1082,1494.71,27.92,140.8
2019-08-20 00:00:00,210.1,138.09,47.07,1815.04,,291.76,,,1.108,1495.3,27.96,141.1
2019-08-20 01:00:00,,,,,,,,,1.1083,1496.76,,
2019-08-20 02:00:00,,,,,,,,,1.1086,1496.1,,
2019-08-20 03:00:00,,,,,,,,,1.1087,1495.2,,
2019-08-20 04:00:00,,,,,,,,,1.1087,1494.9,,
2019-08-20 05:00:00,,,,,,,,,1.1086,1495.0601,,
2019-08-20 06:00:00,,,,,,,,,1.1083,1496.5031,,
2019-08-20 07:00:00,,,,,,,,,1.1076,1496.0,,
2019-08-20 08:00:00,,,,,,,,16.78,1.1072,1499.21,,
2019-08-20 09:00:00,211.19,138.5,47.22,1820.7,,292.6,,16.75,1.1077,1501.9611,28.26,141.7
2019-08-20 10:00:00,210.6,138.5,47.24,1819.52,,292.48,,16.86,1.1081,1503.7,28.29,141.87
2019-08-20 11:00:00,210.6,138.51,47.35,1818.01,,292.2,,16.93,1.108,1504.0,28.26,141.9
2019-08-20 12:00:00,211.0,138.59,47.33,1818.4,,292.54,,16.75,1.1077,1504.8,28.28,142.02
2019-08-20 13:00:00,211.1,138.37,47.3,1817.4,,292.09,,16.85,1.1076,1503.5,28.2001,141.83
2019-08-20 14:00:00,211.0,137.9,46.655,1806.8523,200.5,290.7,2907.71,17.5,1.1078,1503.8,28.33,141.9
2019-08-20 15:00:00,212.39,138.27,46.78,1813.88,201.53,291.82,2918.51,16.84,1.1087,1502.536,28.35,141.7199
2019-08-20 16:00:00,212.2373,138.39,46.57,1812.8099,200.99,291.5145,2915.51,16.95,1.109,1502.7,28.565,141.78
2019-08-20 17:00:00,212.98,138.445,46.63,1813.6481,200.85,291.78,2918.19,16.52,1.1099,1504.1,28.68,141.92
2019-08-20 18:00:00,211.6899,137.96,46.6197,1809.8133,200.481,291.25,2912.72,16.87,1.1105,1505.601,28.865,142.01
2019-08-20 19:00:00,211.4499,137.675,46.545,1806.7059,200.46,290.855,2908.87,17.06,1.1095,1505.8363,28.74,142.0231
2019-08-20 20:00:00,210.35,137.24,46.6,1801.35,199.95,290.05,2901.35,17.52,1.1099,1507.1,28.85,142.22
2019-08-20 21:00:00,210.22,137.24,46.59,1799.0,199.98,289.49,2900.51,17.5,1.1098,1506.4,28.82,142.17
2019-08-20 22:00:00,210.2,137.25,46.59,1800.0,,289.37,,,1.1095,1507.3,28.83,142.49
2019-08-20 23:00:00,210.19,137.25,46.69,1802.17,,289.84,,,1.1098,1506.3051,28.85,142.11
2019-08-21 00:00:00,210.69,137.3,46.7,1801.55,,289.85,,,1.1097,1506.071,28.82,142.29
2019-08-21 01:00:00,,,,,,,,,1.1092,1505.5,,
2019-08-21 02:00:00,,,,,,,,,1.1097,1504.2,,
2019-08-21 03:00:00,,,,,,,,,1.1098,1502.8,,
2019-08-21 04:00:00,,,,,,,,,1.1095,1502.7938,,
2019-08-21 05:00:00,,,,,,,,,1.1093,1502.91,,
2019-08-21 06:00:00,,,,,,,,,1.1095,1501.9,,
2019-08-21 07:00:00,,,,,,,,,1.1091,1498.8,,
2019-08-21 08:00:00,,,,,,,,16.76,1.1092,1496.5,,
2019-08-21 09:00:00,212.5,138.2,47.1,1816.4,,291.8,,16.41,1.1096,1498.2,28.43,141.2
2019-08-21 10:00:00,212.45,138.43,,1818.0,,291.76,,16.35,1.1093,1499.4,28.5,141.45
2019-08-21 11:00:00,212.21,138.38,46.94,1817.0,,291.7,,16.35,1.11,1501.448,28.63,141.58
2019-08-21 12:00:00,212.21,138.2,46.92,1814.0,,291.7,,16.36,1.1101,1499.74,28.55,141.44
2019-08-21 13:00:00,212.46,138.2,46.94,1816.01,,292.32,,15.94,1.1102,1500.4645,28.57,141.53
2019-08-21 14:00:00,213.1445,139.1,47.21,1825.88,201.89,292.53,2925.68,15.74,1.1097,1502.805,28.75,141.7681
2019-08-21 15:00:00,213.2,138.93,47.14,1824.0,201.12,292.3,2923.51,15.91,1.1092,1502.655,28.57,141.76
2019-08-21 16:00:00,213.34,138.855,47.19,1825.3235,201.02,292.75,2927.38,15.65,1.1096,1502.955,28.67,141.74
2019-08-21 17:00:00,213.14,138.77,47.215,1822.5549,201.33,292.59,2926.09,15.72,1.1101,1505.3,28.81,142.04
2019-08-21 18:00:00,212.37,138.53,47.11,1819.7,200.96,292.32,2923.46,15.82,1.1092,1502.7,28.73,141.8
2019-08-21 19:00:00,212.2704,138.52,47.155,1819.05,200.23,292.0,2919.93,16.1,1.1084,1502.6,28.77,141.78
2019-08-21 20:00:00,212.67,138.78,47.15,1823.38,200.68,292.43,2924.59,15.98,1.1083,1502.2,28.69,141.76
2019-08-21 21:00:00,212.7501,138.92,47.15,1825.55,200.68,293.11,2924.43,15.8,1.1083,1501.8,28.7,141.73
2019-08-21 22:00:00,212.76,138.85,47.22,1826.0,,293.05,2924.43,,1.1088,1501.6,28.67,141.93
2019-08-21 23:00:00,213.16,139.15,47.45,1827.15,,293.42,,,1.1089,1502.8,28.67,141.7
2019-08-22 00:00:00,213.4,139.11,47.4,1830.0,,293.43,,,1.109,1502.6,28.69,141.93
2019-08-22 01:00:00,,,,,,,,,1.1085,1501.15,,
2019-08-22 02:00:00,,,,,,,,,1.1086,1503.2729,,
2019-08-22 03:00:00,,,,,,,,,1.1088,1501.8,,
2019-08-22 04:00:00,,,,,,,,,1.1085,1501.6,,
2019-08-22 05:00:00,,,,,,,,,1.1081,1499.1367,,
2019-08-22 06:00:00,,,,,,,,,1.108,1500.0,,
2019-08-22 07:00:00,,,,,,,,,1.108,1501.0487,,
2019-08-22 08:00:00,,,,,,,,15.75,1.1105,1497.4,,
2019-08-22 09:00:00,212.44,138.25,,1818.0,,292.6,,16.06,1.1096,1497.3,28.45,141.39
2019-08-22 10:00:00,211.8,138.28,46.93,1818.22,,292.08,,16.33,1.1081,1497.66,,141.28
2019-08-22 11:00:00,212.04,138.18,47.05,1817.06,,292.32,,16.26,1.1066,1496.2222,28.43,141.14
2019-08-22 12:00:00,213.05,139.0,47.06,1826.5,,293.28,,15.82,1.108,1492.6023,28.35,140.8
2019-08-22 13:00:00,213.22,139.0803,47.33,1829.0,,293.5,,15.75,1.1078,1495.5,28.5,141.15
2019-08-22 14:00:00,214.275,138.8961,47.3374,1828.1007,202.87,293.47,2934.48,16.02,1.1094,1502.31,28.71,141.7
2019-08-22 15:00:00,211.15,136.41,46.87,1803.0487,201.2,290.58,2905.55,17.66,1.1078,1500.21,28.55,141.5
2019-08-22 16:00:00,212.0701,136.67,47.05,1806.0823,202.14,291.49,2915.11,17.03,1.1087,1500.4,28.495,141.52
2019-08-22 17:00:00,212.2601,137.09,47.07,1808.71,202.88,292.01,2920.51,16.99,1.108,1497.9,28.41,141.37
2019-08-22 18:00:00,212.7369,137.47,47.035,1813.474,203.18,292.6,2926.23,16.52,1.108,1498.3,28.45,141.4125
2019-08-22 19:00:00,212.7654,137.7401,47.0,1816.63,202.77,292.86,2928.7,16.44,1.1085,1499.2,28.475,141.37
2019-08-22 20:00:00,212.52,137.77,46.76,1804.25,202.42,292.31,2922.56,16.62,1.108,1498.1,28.46,141.4
2019-08-22 21:00:00,212.25,137.94,46.78,1804.94,202.42,292.01,2922.95,16.68,1.1079,1498.0,28.49,141.29
2019-08-22 22:00:00,212.15,137.81,46.78,1804.66,,292.02,2922.95,,1.1078,1499.0,28.51,141.38
2019-08-22 23:00:00,212.37,138.05,46.75,1804.98,,292.11,,,1.1082,1497.6,28.44,141.05
2019-08-23 00:00:00,212.36,138.1,46.8,1804.5,,292.18,,,1.1082,1497.15,28.53,141.15
2019-08-23 01:00:00,,,,,,,,,1.1079,1496.4,,
2019-08-23 02:00:00,,,,,,,,,1.1073,1495.6,,
2019-08-23 03:00:00,,,,,,,,,1.1072,1495.4,,
2019-08-23 04:00:00,,,,,,,,,1.1066,1494.6,,
2019-08-23 05:00:00,,,,,,,,,1.1069,1493.7,,
2019-08-23 06:00:00,,,,,,,,,1.1068,1494.35,,
2019-08-23 07:00:00,,,,,,,,,1.1067,1495.8,,
2019-08-23 08:00:00,,,,,,,,16.35,1.1067,1496.0728,,
2019-08-23 09:00:00,214.13,138.6,,1814.0,,293.39,,16.26,1.1066,1496.3014,,141.12
2019-08-23 10:00:00,213.59,138.68,47.0,1815.16,,293.29,,16.34,1.1058,1496.1,,141.08
2019-08-23 11:00:00,213.04,138.15,46.85,1811.3,,292.83,,16.65,1.1054,1494.65,28.34,141.0
2019-08-23 12:00:00,213.48,138.3,46.98,1811.01,,293.19,,16.58,1.1055,1495.6521,28.41,141.09
2019-08-23 13:00:00,209.57,137.2,46.35,1794.86,,291.19,,17.8,1.1063,1502.3719,28.67,141.63
2019-08-23 14:00:00,209.68,136.65,46.17,1793.29,201.15,290.93,2909.4,17.76,1.1065,1505.1929,28.72,141.98
2019-08-23 15:00:00,211.11,137.85,46.4,1794.5184,201.13,291.8,2917.68,16.54,1.1108,1519.0699,29.27,143.2712
2019-08-23 16:00:00,203.8148,134.31,45.27,1767.14,197.35,286.7,2867.33,20.81,1.1145,1527.5,29.53,144.1235
2019-08-23 17:00:00,204.055,134.225,45.34,1768.0745,197.4,286.8035,2868.21,20.5,1.1137,1526.75,29.48,144.0
2019-08-23 18:00:00,203.24,134.09,45.19,1754.6593,197.35,286.62,2865.92,20.44,1.1138,1527.4611,29.51,144.05
2019-08-23 19:00:00,202.51,133.6889,45.11,1750.5174,197.0,285.88,2859.19,20.63,1.1144,1527.131,29.595,144.06
2019-08-23 20:00:00,202.63,133.43,44.97,1750.77,196.2,284.81,2848.45,20.52,1.114,1528.2814,29.63,144.16
2019-08-23 21:00:00,202.8,133.89,45.06,1749.25,196.2,285.17,2847.11,19.87,1.1142,1526.55,29.58,144.1
2019-08-23 22:00:00,201.54,133.4,44.99,1748.98,,284.9,2847.11,,1.1144,1526.1,29.74,144.26
2019-08-23 23:00:00,201.8,133.6,44.99,1746.0,,284.84,,,,,29.69,144.4
2019-08-24 00:00:00,201.84,133.55,44.91,1745.1,,284.77,,,,,29.68,144.5
2019-08-25 19:00:00,,,,,,,,,1.1145,,,
2019-08-25 20:00:00,,,,,,,,,1.1158,,,
2019-08-25 21:00:00,,,,,,,,,1.1151,,,
2019-08-25 22:00:00,,,,,,,,,1.1147,,,
2019-08-25 23:00:00,,,,,,,,,1.1152,1547.47,,
2019-08-26 00:00:00,,,,,,,,,1.1142,1547.076,,
2019-08-26 01:00:00,,,,,,,,,1.1143,1545.0,,
2019-08-26 02:00:00,,,,,,,,,1.1144,1543.897,,
2019-08-26 03:00:00,,,,,,,,,1.1138,1539.293,,
2019-08-26 04:00:00,,,,,,,,,1.1141,1538.4,,
2019-08-26 05:00:00,,,,,,,,,1.1141,1542.56,,
2019-08-26 06:00:00,,,,,,,,,1.1142,1542.51,,
2019-08-26 07:00:00,,,,,,,,,1.1132,1536.56,,
2019-08-26 08:00:00,,,,,,,,20.45,1.112,1530.5566,,
2019-08-26 09:00:00,206.55,135.49,45.45,1779.0,,287.91,,19.65,1.1113,1526.7,29.51,144.0
2019-08-26 10:00:00,205.0,135.12,45.55,1775.0,,286.9,,20.35,1.1116,1531.56,29.67,144.47
2019-08-26 11:00:00,205.91,135.41,45.5,1775.0,,286.88,,20.29,1.1119,1532.2418,29.67,144.49
2019-08-26 12:00:00,205.96,134.9,45.37,1770.24,,287.1,,19.88,1.1116,1531.21,29.65,144.43
2019-08-26 13:00:00,206.28,135.24,45.51,1771.0,,287.74,,19.57,1.1112,1527.4,29.63,144.02
2019-08-26 14:00:00,206.46,134.76,45.345,1757.01,198.91,286.88,2868.62,20.16,1.1116,1534.4,29.81,144.71
2019-08-26 15:00:00,206.1801,134.635,45.44,1754.07,198.9,286.44,2863.85,20.73,1.1112,1534.4,29.88,144.69
2019-08-26 16:00:00,206.0512,134.98,45.45,1756.43,198.75,286.92,2868.63,20.34,1.111,1530.2,29.885,144.4
2019-08-26 17:00:00,206.74,135.1794,45.5669,1762.6201,199.04,287.47,2874.5,19.96,1.1109,1529.0,29.88,144.19
2019-08-26 18:00:00,205.94,134.9469,45.5445,1760.8441,198.88,287.13,2870.89,20.04,1.1103,1529.0,29.61,144.17
2019-08-26 19:00:00,205.68,134.99,45.55,1762.68,199.03,286.92,2868.82,20.19,1.1097,1527.545,29.6,144.07
2019-08-26 20:00:00,206.6,135.54,45.57,1770.0,199.69,287.97,2878.86,19.57,1.1095,1529.0,29.65,144.19
2019-08-26 21:00:00,206.4,135.6405,45.58,1768.15,199.65,288.23,2878.38,19.32,1.11,1527.2,29.6,144.0
2019-08-26 22:00:00,206.8,135.55,45.58,1769.8,,288.3,,,1.1099,1526.5,29.54,144.0
2019-08-26 23:00:00,206.57,135.4,45.56,1768.0,,288.18,,,1.11,1527.4,29.6,143.95
2019-08-27 00:00:00,206.3,135.35,45.6799,1765.5,,287.72,,,1.1101,1528.6,29.64,144.15
2019-08-27 01:00:00,,,,,,,,,1.1103,1528.4,,
2019-08-27 02:00:00,,,,,,,,,1.1102,1528.2,,
2019-08-27 03:00:00,,,,,,,,,1.1105,1527.5225,,
2019-08-27 04:00:00,,,,,,,,,1.11,1528.71,,
2019-08-27 05:00:00,,,,,,,,,1.1098,1527.6897,,
2019-08-27 06:00:00,,,,,,,,,1.1102,1531.36,,
2019-08-27 07:00:00,,,,,,,,,1.1104,1532.8947,,
2019-08-27 08:00:00,,,,,,,,20.16,1.1107,1532.1753,,
2019-08-27 09:00:00,205.96,135.25,,1765.0,,287.42,,20.17,1.1111,1530.0,29.64,144.42
2019-08-27 10:00:00,206.6,135.86,45.6,1768.08,,288.14,,19.74,1.1106,1529.9,29.57,144.32
2019-08-27 11:00:00,206.91,135.65,45.73,1770.6,,288.28,,19.52,1.1105,1528.9,29.64,144.31
2019-08-27 12:00:00,207.1,135.65,45.67,1769.75,,288.77,,19.17,1.1099,1530.81,29.65,144.38
2019-08-27 13:00:00,207.85,136.1,45.9,1774.25,,289.46,,18.79,1.1107,1529.4,29.6499,144.27
2019-08-27 14:00:00,206.9225,136.52,45.83,1772.6,199.45,289.31,2893.01,18.9,1.1101,1532.2655,29.87,144.56
2019-08-27 15:00:00,205.6503,136.09,45.805,1765.8957,197.99,288.34,2883.26,19.5,1.1101,1537.5714,29.995,145.07
2019-08-27 16:00:00,204.79,135.66,45.8,1759.5024,197.27,287.42,2874.36,20.16,1.1092,1541.2,30.32,145.46
2019-08-27 17:00:00,203.75,134.83,45.62,1748.62,196.73,286.25,2862.31,20.94,1.1095,1542.6597,30.55,145.5
2019-08-27 18:00:00,205.1316,135.825,45.896,1753.9987,197.96,287.4643,2874.12,19.99,1.1091,1540.783,30.46,145.33
2019-08-27 19:00:00,205.467,136.0301,45.9034,1758.0477,198.26,287.66,2875.81,19.8,1.1093,1539.093,30.425,145.17
2019-08-27 20:00:00,204.13,135.75,45.78,1761.92,198.09,286.84,2869.01,19.98,1.109,1542.71,30.57,145.51
2019-08-27 21:00:00,204.16,135.74,45.79,1761.83,198.07,286.74,2869.16,20.31,1.109,1541.6,30.56,145.49
2019-08-27 22:00:00,204.3,135.66,45.75,1760.0,,286.54,,,1.1092,1542.395,30.53,145.57
2019-08-27 23:00:00,204.78,136.0,45.85,1762.5,,287.23,,,1.1091,1542.0,30.53,145.5
2019-08-28 00:00:00,204.96,136.04,45.88,1763.0,,287.47,,,1.1089,1542.3,30.55,145.5
2019-08-28 01:00:00,,,,,,,,,1.1087,1543.41,,
2019-08-28 02:00:00,,,,,,,,,1.1085,1541.9117,,
2019-08-28 03:00:00,,,,,,,,,1.1087,1534.36,,
2019-08-28 04:00:00,,,,,,,,,1.1086,1534.9,,
2019-08-28 05:00:00,,,,,,,,,1.1085,1535.3513,,
2019-08-28 06:00:00,,,,,,,,,1.1087,1539.0446,,
2019-08-28 07:00:00,,,,,,,,,1.1086,1537.0,,
2019-08-28 08:00:00,,,,,,,,20.49,1.1091,1541.27,,
2019-08-28 09:00:00,204.12,135.98,45.86,1763.38,,287.02,,20.54,1.1087,1540.2,30.39,145.3
2019-08-28 10:00:00,204.26,135.6,45.82,1760.0,,287.11,,20.43,1.109,1542.4,30.5,145.48
2019-08-28 11:00:00,204.16,,45.79,1761.0,,286.88,,20.47,1.1091,1543.0,,145.47
2019-08-28 12:00:00,203.54,135.4,45.57,1756.0,,286.09,,21.08,1.1082,1545.4,30.63,145.72
2019-08-28 13:00:00,204.05,135.25,45.67,1756.06,,286.28,,21.16,1.1081,1541.6,30.55,145.34
2019-08-28 14:00:00,204.91,134.42,45.51,1753.96,198.53,287.14,2870.65,20.47,1.108,1536.8,30.1038,144.92
2019-08-28 15:00:00,204.96,134.9199,45.73,1761.799,199.0,287.92,2878.87,20.13,1.1074,1538.0,30.4,145.04
2019-08-28 16:00:00,205.32,135.1082,45.8027,1765.6407,200.26,288.5,2884.67,19.69,1.1082,1537.5801,30.4456,145.0035
2019-08-28 17:00:00,205.0238,135.1762,45.845,1764.5021,201.05,288.71,2886.71,19.45,1.1079,1536.5715,30.375,144.9
2019-08-28 18:00:00,204.815,135.2,45.795,1762.06,201.0,288.48,2884.45,19.43,1.1083,1539.5,30.54,145.3
2019-08-28 19:00:00,205.3224,135.58,45.75,1764.5912,200.88,288.945,2888.98,19.15,1.1078,1540.9,30.49,145.42
2019-08-28 20:00:00,205.52,135.55,45.79,1764.0,200.45,288.83,2887.94,19.33,1.1075,1539.01,30.39,145.16
2019-08-28 21:00:00,205.03,135.3,45.67,1763.3,200.42,288.37,2887.94,19.35,1.1077,1539.1,30.4,145.13
2019-08-28 22:00:00,205.47,135.35,45.79,1763.0,,288.57,2887.94,,1.108,1538.7,30.4,145.3
2019-08-28 23:00:00,205.32,135.35,45.78,1764.2,,288.72,,,1.1084,1538.2,30.36,145.0
2019-08-29 00:00:00,205.25,135.26,45.78,1761.0,,288.51,,,1.1085,1538.8,30.42,145.2
2019-08-29 01:00:00,,,,,,,,,1.1085,1539.8,,
2019-08-29 02:00:00,,,,,,,,,1.1083,1541.43,,
2019-08-29 03:00:00,,,,,,,,,1.1082,1540.85,,
2019-08-29 04:00:00,,,,,,,,,1.1084,1542.15,,
2019-08-29 05:00:00,,,,,,,,,1.1081,1542.8,,
2019-08-29 06:00:00,,,,,,,,,1.1084,1544.0837,,
2019-08-29 07:00:00,,,,,,,,,1.1081,1549.4437,,
2019-08-29 08:00:00,,,,,,,,18.9,1.1081,1541.3105,,
2019-08-29 09:00:00,207.72,136.75,46.18,1780.75,,291.0,,18.67,1.1076,1539.8575,30.48,145.2
2019-08-29 10:00:00,208.75,137.36,46.49,1787.29,,291.59,,18.4,1.1075,1538.6138,30.63,145.08
2019-08-29 11:00:00,209.0,137.3,,1788.73,,291.93,,18.27,1.1073,1536.556,30.35,144.87
2019-08-29 12:00:00,208.56,137.11,46.4,1783.9,,291.84,,18.21,1.1074,1536.8949,30.32,144.93
2019-08-29 13:00:00,208.4,137.05,46.37,1784.07,,291.65,,18.22,1.1069,1542.4,30.52,145.42
2019-08-29 14:00:00,208.25,137.99,46.8948,1796.16,203.25,292.32,2922.35,17.88,1.1062,1539.6,30.087,145.15
2019-08-29 15:00:00,207.79,137.62,46.79,1792.44,203.15,291.76,2916.83,18.14,1.1065,1539.0,29.9,145.1
2019-08-29 16:00:00,208.04,138.02,46.98,1792.12,203.88,292.525,2925.07,17.7,1.1057,1536.4,29.93,144.88
2019-08-29 17:00:00,208.5401,138.14,47.19,1787.58,203.76,292.71,2926.54,17.77,1.1051,1528.6,29.515,144.12
2019-08-29 18:00:00,208.88,138.24,47.17,1789.0631,203.74,292.94,2928.28,17.89,1.1052,1527.2,29.58,143.981
2019-08-29 19:00:00,208.5624,138.09,46.94,1785.33,203.61,292.68,2925.97,18.02,1.105,1521.6,29.51,143.4325
2019-08-29 20:00:00,209.1,138.16,46.87,1786.46,203.42,292.56,2924.42,18.1,1.1057,1528.6,29.67,144.13
2019-08-29 21:00:00,208.91,138.1,46.8633,1785.99,203.44,292.5,2924.58,17.88,1.1055,1527.34,29.57,144.03
2019-08-29 22:00:00,208.9584,138.08,46.87,1784.96,,292.43,2924.58,,1.1058,1526.1,29.58,144.08
2019-08-29 23:00:00,208.85,138.01,46.87,1785.1,,292.44,,,1.1058,1527.4,29.6,144.1
2019-08-30 00:00:00,208.8,137.95,46.87,1785.65,,292.46,,,1.1059,1528.8,29.65,144.12
2019-08-30 01:00:00,,,,,,,,,1.1054,1524.6,,
2019-08-30 02:00:00,,,,,,,,,1.1048,1526.8,,
2019-08-30 03:00:00,,,,,,,,,1.1043,1524.2,,
2019-08-30 04:00:00,,,,,,,,,1.1044,1524.4,,
